"Date","OriginalPrecipitation","DeltaShiftPrecipitation","OriginalTemperature","DeltaShiftTemperature","ScenarioPrecipitation"
2018-09-17,0.36,0.36,11.69,12.69,0.440049627604583
2018-09-18,8.42,8.42,13.32,14.32,10.2922718456405
2018-09-19,0.58,0.58,15.01,16.01,0.70896884447405
2018-09-20,0.02,0.02,17.63,18.63,0.0244472015335879
2018-09-21,0.14,0.14,15.4,16.4,0.171130410735116
2018-09-22,7.21,7.21,15.34,16.34,8.81321615285845
2018-09-23,1.4,1.4,12.18,13.18,1.71130410735115
2018-09-24,0.13,0.13,10.3,11.3,0.158906809968322
2018-09-25,0.02,0.02,7.96,8.96,0.0244472015335879
2018-09-26,0,0,8.3,9.3,0
2018-09-27,4.64,4.64,12.15,13.15,5.6717507557924
2018-09-28,11.31,11.31,9.61,10.61,13.824892467244
2018-09-29,2.51,2.51,7.2,8.2,3.06812379246528
2018-09-30,0.22,0.22,7.85,8.85,0.268919216869467
2018-10-01,0.68,0.68,10.82,11.82,0.83120485214199
2018-10-02,2.79,2.79,7.72,8.72,3.41038461393552
2018-10-03,2.33,2.33,5.42,6.42,2.84809897866299
2018-10-04,1.66,1.66,6.19,7.19,2.0291177272878
2018-10-05,0.45,0.45,5.11,6.11,0.550062034505728
2018-10-06,0.49,0.49,11.15,12.15,0.598956437572904
2018-10-07,0.03,0.03,8.55,9.55,0.0366708023003819
2018-10-08,0.68,0.68,5.94,6.94,0.83120485214199
2018-10-09,2.34,2.34,8.61,9.61,2.86032257942979
2018-10-10,0.3,0.3,12.79,13.79,0.366708023003819
2018-10-11,0.19,0.19,13.44,14.44,0.232248414569085
2018-10-12,0.06,0.06,11.7,12.7,0.0733416046007638
2018-10-13,0,0,12.1,13.1,0
2018-10-14,0,0,14.59,15.59,0
2018-10-15,0,0,14.09,15.09,0
2018-10-16,0,0,13.26,14.26,0
2018-10-17,0.41,0.41,10.96,11.96,0.501167631438552
2018-10-18,0.15,0.15,13.15,14.15,0.183354011501909
2018-10-19,0.01,0.01,10.88,11.88,0.012223600766794
2018-10-20,0,0,4.75,5.75,0
2018-10-21,0.4,0.4,5.82,6.82,0.488944030671759
2018-10-22,0.05,0.05,9.09,10.09,0.0611180038339698
2018-10-23,0.57,0.57,8.72,9.72,0.696745243707256
2018-10-24,16.09,16.09,5.75,6.75,19.6677736337715
2018-10-25,0.81,0.81,4.25,5.25,0.990111662110311
2018-10-26,0.29,0.29,3.07,4.07,0.354484422237025
2018-10-27,0.01,0.01,0.1,1.1,0.012223600766794
2018-10-28,0.74,0.74,0.94,1.94,0.904546456742753
2018-10-29,0.42,0.42,0.14,1.14,0.513391232205346
2018-10-30,0.47,0.47,0.29,1.29,0.574509236039316
2018-10-31,21.63,21.63,5.02,6.02,26.4396484585753
2018-11-01,2.48,2.728,8.31,9.31,3.33459828918139
2018-11-02,0.16,0.176,5.98,6.98,0.215135373495574
2018-11-03,0.49,0.539,8.98,9.98,0.658852081330195
2018-11-04,0.28,0.308,7.21,8.21,0.376486903617254
2018-11-05,0.01,0.011,5.01,6.01,0.0134459608434734
2018-11-06,0.53,0.583,6.82,7.82,0.712635924704088
2018-11-07,0.61,0.671,8.08,9.08,0.820203611451875
2018-11-08,0.48,0.528,7.82,8.82,0.645406120486721
2018-11-09,0.67,0.737,7.7,8.7,0.900879376512715
2018-11-10,1.39,1.529,7.37,8.37,1.8689885572428
2018-11-11,2.02,2.222,7.22,8.22,2.71608409038162
2018-11-12,2.8,3.08,7.94,8.94,3.76486903617254
2018-11-13,3.73,4.103,8.05,9.05,5.01534339461556
2018-11-14,0.89,0.979,7.42,8.42,1.19669051506913
2018-11-15,0.33,0.363,6.79,7.79,0.443716707834621
2018-11-16,0.04,0.044,8.35,9.35,0.0537838433738934
2018-11-17,0,0,7.46,8.46,0
2018-11-18,0.05,0.055,6,7,0.0672298042173668
2018-11-19,0.05,0.055,4.13,5.13,0.0672298042173668
2018-11-20,0.19,0.209,1.95,2.95,0.255473256025994
2018-11-21,0.03,0.033,-0.47,0.53,0.0403378825304201
2018-11-22,0.12,0.132,-0.06,0.94,0.16135153012168
2018-11-23,0.03,0.033,-2.5,-1.5,0.0403378825304201
2018-11-24,0,0,-4.62,-3.62,0
2018-11-25,0.01,0.011,-3.1,-2.1,0.0134459608434734
2018-11-26,0,0,-3.41,-2.41,0
2018-11-27,0,0,-2.35,-1.35,0
2018-11-28,0,0,-5.53,-4.53,0
2018-11-29,0,0,-6.33,-5.33,0
2018-11-30,3.73,4.103,0.7,1.7,5.01534339461556
2018-12-01,8.31,9.141,1.75,2.75,11.1735934609264
2018-12-02,3.41,3.751,1.77,2.77,4.58507264762442
2018-12-03,0.64,0.704,2.6,3.6,0.860541493982295
2018-12-04,7.31,8.041,4.23,5.23,9.82899737657903
2018-12-05,3.84,4.224,3.72,4.72,5.16324896389377
2018-12-06,0.33,0.363,-0.73,0.27,0.443716707834621
2018-12-07,0.28,0.308,-0.52,0.48,0.376486903617254
2018-12-08,7.36,8.096,0.62,1.62,9.89622718079639
2018-12-09,8.22,9.042,3.18,4.18,11.0525798133351
2018-12-10,4.44,4.884,2.91,3.91,5.97000661450217
2018-12-11,1.58,1.738,-0.55,0.45,2.12446181326879
2018-12-12,1.8,1.98,1.83,2.83,2.4202729518252
2018-12-13,0.23,0.253,0.03,1.03,0.309257099399887
2018-12-14,0.1,0.11,-0.6,0.4,0.134459608434734
2018-12-15,0.11,0.121,-1.6,-0.6,0.147905569278207
2018-12-16,0.12,0.132,-3.17,-2.17,0.16135153012168
2018-12-17,1.78,1.958,-0.9,0.1,2.39338103013826
2018-12-18,2.42,2.662,-1.75,-0.75,3.25392252412055
2018-12-19,1.24,1.364,-1.83,-0.83,1.6672991445907
2018-12-20,0.82,0.902,-1.58,-0.58,1.10256878916482
2018-12-21,4.31,4.741,-0.15,0.85,5.79520912353702
2018-12-22,0.68,0.748,-1.94,-0.94,0.914325337356189
2018-12-23,0.43,0.473,-3.17,-2.17,0.578176316269354
2018-12-24,1.02,1.122,-6.69,-5.69,1.37148800603428
2018-12-25,0.06,0.066,-8.88,-7.88,0.0806757650608402
2018-12-26,0.42,0.462,0.87,1.87,0.564730355425881
2018-12-27,0.18,0.198,1.55,2.55,0.24202729518252
2018-12-28,0.03,0.033,-1.79,-0.79,0.0403378825304201
2018-12-29,0,0,-3.89,-2.89,0
2018-12-30,0.02,0.022,-2.78,-1.78,0.0268919216869467
2018-12-31,0.04,0.044,-2.39,-1.39,0.0537838433738934
2019-01-01,0.67,0.737,-0.87,0.13,0.900879376512715
2019-01-02,0.94,1.034,1.85,2.85,1.2639203192865
2019-01-03,0.16,0.176,-1.76,-0.76,0.215135373495574
2019-01-04,0.33,0.363,-2.6,-1.6,0.443716707834621
2019-01-05,4.48,4.928,2.3,3.3,6.02379045787607
2019-01-06,0.54,0.594,0.3,1.3,0.726081885547561
2019-01-07,0.75,0.825,0.48,1.48,1.0084470632605
2019-01-08,0.72,0.792,-0.26,0.74,0.968109180730082
2019-01-09,11.56,12.716,0.35,1.35,15.5435307350552
2019-01-10,1.13,1.243,-1.96,-0.96,1.51939357531249
2019-01-11,0.06,0.066,-3.6,-2.6,0.0806757650608402
2019-01-12,0.05,0.055,0.32,1.32,0.0672298042173668
2019-01-13,0,0,-2.12,-1.12,0
2019-01-14,1.32,1.452,-3.71,-2.71,1.77486683133848
2019-01-15,0.24,0.264,-3.66,-2.66,0.322703060243361
2019-01-16,0.07,0.077,-5.06,-4.06,0.0941217259043135
2019-01-17,8.23,9.053,-5,-4,11.0660257741786
2019-01-18,1.55,1.705,-5.07,-4.07,2.08412393073837
2019-01-19,0.02,0.022,-8.14,-7.14,0.0268919216869467
2019-01-20,0.16,0.176,-7.26,-6.26,0.215135373495574
2019-01-21,0.01,0.011,-9,-8,0.0134459608434734
2019-01-22,0.2,0.22,-10.44,-9.44,0.268919216869467
2019-01-23,0.62,0.682,-3.93,-2.93,0.833649572295348
2019-01-24,0.38,0.418,-3.97,-2.97,0.510946512051988
2019-01-25,0.07,0.077,-7.14,-6.14,0.0941217259043135
2019-01-26,1.71,1.881,-6.6,-5.6,2.29925930423394
2019-01-27,0.19,0.209,-7.24,-6.24,0.255473256025994
2019-01-28,0.27,0.297,-6.33,-5.33,0.363040942773781
2019-01-29,7.51,8.261,-2.46,-1.46,10.0979165934485
2019-01-30,4.98,5.478,-3.19,-2.19,6.69608850004973
2019-01-31,0.52,0.572,-8.12,-7.12,0.699189963860615
2019-02-01,0.82,0.902,-4.58,-3.58,1.10256878916482
2019-02-02,3.12,3.432,-2.05,-1.05,4.19513978316369
2019-02-03,2.84,3.124,-0.01,0.99,3.81865287954643
2019-02-04,17.65,19.415,-5.63,-4.63,23.7321208887305
2019-02-05,1.5,1.65,-10.59,-9.59,2.016894126521
2019-02-06,5.47,6.017,-1.5,-0.5,7.35494058137993
2019-02-07,0.65,0.715,-9.44,-8.44,0.873987454825768
2019-02-08,1.77,1.947,0.44,1.44,2.37993506929478
2019-02-09,2.26,2.486,1.77,2.77,3.03878715062498
2019-02-10,5.96,6.556,2.46,3.46,8.01379266271012
2019-02-11,2.66,2.926,2.46,3.46,3.57662558436391
2019-02-12,0.34,0.374,-0.93,0.07,0.457162668678094
2019-02-13,0.14,0.154,-2.93,-1.93,0.188243451808627
2019-02-14,1.96,2.156,2.78,3.78,2.63540832532078
2019-02-15,0.1,0.11,2.01,3.01,0.134459608434734
2019-02-16,0,0,3.03,4.03,0
2019-02-17,0.06,0.066,3.26,4.26,0.0806757650608402
2019-02-18,0.01,0.011,-0.5,0.5,0.0134459608434734
2019-02-19,0.27,0.297,3.54,4.54,0.363040942773781
2019-02-20,0.3,0.33,4.45,5.45,0.403378825304201
2019-02-21,0.02,0.022,-0.16,0.84,0.0268919216869467
2019-02-22,0.85,0.935,-2.49,-1.49,1.14290667169524
2019-02-23,0.06,0.066,-2.63,-1.63,0.0806757650608402
2019-02-24,0.08,0.088,2.13,3.13,0.107567686747787
2019-02-25,0.02,0.022,4.37,5.37,0.0268919216869467
2019-02-26,0,0,3.75,4.75,0
2019-02-27,0,0,4.5,5.5,0
2019-02-28,0.01,0.011,4.71,5.71,0.0134459608434734
2019-03-01,0.16,0.168,2.68,3.68,0.126
2019-03-02,0.12,0.126,-0.73,0.27,0.0945
2019-03-03,0.04,0.042,1,2,0.0315
2019-03-04,11.6,12.18,-0.09,0.91,9.135
2019-03-05,6.91,7.2555,-0.19,0.81,5.441625
2019-03-06,0.99,1.0395,-4.29,-3.29,0.779625
2019-03-07,0.53,0.5565,-4.07,-3.07,0.417375
2019-03-08,11.69,12.2745,1.7,2.7,9.205875
2019-03-09,9.02,9.471,1.93,2.93,7.10325
2019-03-10,3.25,3.4125,-0.94,0.0600000000000001,2.559375
2019-03-11,0.53,0.5565,-3.73,-2.73,0.417375
2019-03-12,0.02,0.021,-4.96,-3.96,0.01575
2019-03-13,0.01,0.0105,-5.52,-4.52,0.007875
2019-03-14,13.82,14.511,0.5,1.5,10.88325
2019-03-15,4.48,4.704,1.94,2.94,3.528
2019-03-16,6.76,7.098,0.28,1.28,5.3235
2019-03-17,0.91,0.9555,1.47,2.47,0.716625
2019-03-18,11.41,11.9805,2.09,3.09,8.985375
2019-03-19,6.33,6.6465,1.63,2.63,4.984875
2019-03-20,0.42,0.441,1.09,2.09,0.33075
2019-03-21,1.26,1.323,3.11,4.11,0.99225
2019-03-22,0.21,0.2205,5.63,6.63,0.165375
2019-03-23,0.02,0.021,3.85,4.85,0.01575
2019-03-24,0.05,0.0525,7.12,8.12,0.039375
2019-03-25,0,0,4.82,5.82,0
2019-03-26,0.08,0.084,2.47,3.47,0.063
2019-03-27,0.8,0.84,2.02,3.02,0.63
2019-03-28,0.05,0.0525,4.42,5.42,0.039375
2019-03-29,0,0,6.26,7.26,0
2019-03-30,0,0,8.23,9.23,0
2019-03-31,0.37,0.3885,7.41,8.41,0.291375
2019-04-01,2.79,2.9295,3.48,4.48,2.197125
2019-04-02,0.16,0.168,2.36,3.36,0.126
2019-04-03,0,0,3.37,4.37,0
2019-04-04,0,0,5.06,6.06,0
2019-04-05,0,0,6.06,7.06,0
2019-04-06,0.89,0.9345,3.56,4.56,0.700875
2019-04-07,0.14,0.147,6.66,7.66,0.11025
2019-04-08,2.6,2.73,4.91,5.91,2.0475
2019-04-09,0.91,0.9555,2.13,3.13,0.716625
2019-04-10,0.69,0.7245,0.2,1.2,0.543375
2019-04-11,0.72,0.756,-0.42,0.58,0.567
2019-04-12,0.35,0.3675,0.18,1.18,0.275625
2019-04-13,0.03,0.0315,0.28,1.28,0.023625
2019-04-14,0,0,1.09,2.09,0
2019-04-15,0,0,2.13,3.13,0
2019-04-16,0,0,3.65,4.65,0
2019-04-17,0,0,5.21,6.21,0
2019-04-18,0,0,7.43,8.43,0
2019-04-19,0,0,9.78,10.78,0
2019-04-20,0,0,10.12,11.12,0
2019-04-21,0,0,11.7,12.7,0
2019-04-22,0,0,10.95,11.95,0
2019-04-23,0.3,0.315,11.52,12.52,0.23625
2019-04-24,0.02,0.021,12.12,13.12,0.01575
2019-04-25,0,0,12.53,13.53,0
2019-04-26,0,0,12.72,13.72,0
2019-04-27,0,0,13.53,14.53,0
2019-04-28,0.41,0.4305,14.4,15.4,0.322875
2019-04-29,0.03,0.0315,11.47,12.47,0.023625
2019-04-30,0,0,11.05,12.05,0
2019-05-01,0.64,0.672,11.42,12.42,0.504
2019-05-02,1.02,1.071,10.51,11.51,0.80325
2019-05-03,16.6,17.43,4.85,5.85,13.0725
2019-05-04,3.02,3.171,3.72,4.72,2.37825
2019-05-05,0.74,0.777,2.99,3.99,0.58275
2019-05-06,0.28,0.294,6.23,7.23,0.2205
2019-05-07,3.02,3.171,6.47,7.47,2.37825
2019-05-08,4.95,5.1975,5.16,6.16,3.898125
2019-05-09,1.83,1.9215,6.6,7.6,1.441125
2019-05-10,0.18,0.189,9.18,10.18,0.14175
2019-05-11,0.06,0.063,11.08,12.08,0.04725
2019-05-12,0.15,0.1575,11.41,12.41,0.118125
2019-05-13,3.05,3.2025,9.24,10.24,2.401875
2019-05-14,1.4,1.47,7.93,8.93,1.1025
2019-05-15,0.05,0.0525,9.28,10.28,0.039375
2019-05-16,0,0,11.39,12.39,0
2019-05-17,0,0,12.5,13.5,0
2019-05-18,0,0,13.15,14.15,0
2019-05-19,1.32,1.386,14.75,15.75,1.0395
2019-05-20,18.22,19.131,14.52,15.52,14.34825
2019-05-21,2.23,2.3415,17.28,18.28,1.756125
2019-05-22,1.58,1.659,18.57,19.57,1.24425
2019-05-23,2.01,2.1105,17.6,18.6,1.582875
2019-05-24,12.2,12.81,14.09,15.09,9.6075
2019-05-25,3.6,3.78,12.55,13.55,2.835
2019-05-26,2.19,2.2995,12.05,13.05,1.724625
2019-05-27,13.13,13.7865,9.73,10.73,10.339875
2019-05-28,4.55,4.7775,10.38,11.38,3.583125
2019-05-29,3.92,4.116,12.05,13.05,3.087
2019-05-30,0.47,0.4935,10.44,11.44,0.370125
2019-05-31,1.13,1.1865,11.2,12.2,0.889875
2019-06-01,0.24,0.216,13.03,14.03,0.162
2019-06-02,4.39,3.951,11.52,12.52,2.96325
2019-06-03,0.54,0.486,13.98,14.98,0.3645
2019-06-04,3.41,3.069,16.41,17.41,2.30175
2019-06-05,0.32,0.288,17.17,18.17,0.216
2019-06-06,0,0,20.2,21.2,0
2019-06-07,0.75,0.675,22.67,23.67,0.50625
2019-06-08,1.83,1.647,22.01,23.01,1.23525
2019-06-09,0.62,0.558,20.36,21.36,0.4185
2019-06-10,1.12,1.008,15.98,16.98,0.756
2019-06-11,0.09,0.081,16.38,17.38,0.06075
2019-06-12,1.27,1.143,14.5,15.5,0.85725
2019-06-13,11.2,10.08,11.98,12.98,7.56
2019-06-14,33.71,30.339,15.22,16.22,22.75425
2019-06-15,2.08,1.872,16.76,17.76,1.404
2019-06-16,0.02,0.018,19.34,20.34,0.0135
2019-06-17,0,0,20.01,21.01,0
2019-06-18,0,0,18.33,19.33,0
2019-06-19,2.28,2.052,18.36,19.36,1.539
2019-06-20,3.44,3.096,19.69,20.69,2.322
2019-06-21,8.27,7.443,20.11,21.11,5.58225
2019-06-22,0.84,0.756,17.08,18.08,0.567
2019-06-23,0.14,0.126,16.15,17.15,0.0945
2019-06-24,0.01,0.009,16.97,17.97,0.00675
2019-06-25,0,0,17.54,18.54,0
2019-06-26,0.31,0.279,17.86,18.86,0.20925
2019-06-27,16.06,14.454,17.34,18.34,10.8405
2019-06-28,0.9,0.81,16.28,17.28,0.6075
2019-06-29,0,0,16.77,17.77,0
2019-06-30,0.14,0.126,20.87,21.87,0.0945
2019-07-01,0.29,0.261,22.14,23.14,0.19575
2019-07-02,4.39,3.951,17.91,18.91,2.96325
2019-07-03,4.04,3.636,14.34,15.34,2.727
2019-07-04,6.37,5.733,13.18,14.18,4.29975
2019-07-05,3.38,3.042,11.85,12.85,2.2815
2019-07-06,4.77,4.293,12.87,13.87,3.21975
2019-07-07,0.85,0.765,15.05,16.05,0.57375
2019-07-08,1.92,1.728,14.64,15.64,1.296
2019-07-09,1.33,1.197,15.49,16.49,0.89775
2019-07-10,0.55,0.495,13.4,14.4,0.37125
2019-07-11,0.03,0.027,16.49,17.49,0.02025
2019-07-12,0.1,0.09,16.26,17.26,0.0675
2019-07-13,5.92,5.328,14.83,15.83,3.996
2019-07-14,0.69,0.621,16.84,17.84,0.46575
2019-07-15,0.34,0.306,18.36,19.36,0.2295
2019-07-16,20.24,18.216,13.61,14.61,13.662
2019-07-17,8.03,7.227,13.33,14.33,5.42025
2019-07-18,2.39,2.151,16.14,17.14,1.61325
2019-07-19,0.32,0.288,18.19,19.19,0.216
2019-07-20,0.05,0.045,19.78,20.78,0.03375
2019-07-21,0.02,0.018,19.96,20.96,0.0135
2019-07-22,3.91,3.519,18.46,19.46,2.63925
2019-07-23,2.11,1.899,18.46,19.46,1.42425
2019-07-24,0.15,0.135,18.45,19.45,0.10125
2019-07-25,0.03,0.027,21.62,22.62,0.02025
2019-07-26,0,0,24.58,25.58,0
2019-07-27,0,0,24.19,25.19,0
2019-07-28,0.1,0.09,23.48,24.48,0.0675
2019-07-29,0.25,0.225,24.65,25.65,0.16875
2019-07-30,0.2,0.18,21.74,22.74,0.135
2019-07-31,6.85,6.165,15.33,16.33,4.62375
2019-08-01,0.66,0.594,14.98,15.98,0.4455
2019-08-02,0.03,0.027,16.87,17.87,0.02025
2019-08-03,0.86,0.774,19.13,20.13,0.5805
2019-08-04,0.15,0.135,17.2,18.2,0.10125
2019-08-05,2.45,2.205,15.37,16.37,1.65375
2019-08-06,1.09,0.981,17.77,18.77,0.73575
2019-08-07,3.13,2.817,18.2,19.2,2.11275
2019-08-08,1.46,1.314,18.26,19.26,0.9855
2019-08-09,9.26,8.334,16.39,17.39,6.2505
2019-08-10,1.85,1.665,16.85,17.85,1.24875
2019-08-11,3.81,3.429,16.51,17.51,2.57175
2019-08-12,15.32,13.788,16.96,17.96,10.341
2019-08-13,3.55,3.195,17.78,18.78,2.39625
2019-08-14,0.25,0.225,17.01,18.01,0.16875
2019-08-15,0.92,0.828,14.66,15.66,0.621
2019-08-16,0.59,0.531,15.24,16.24,0.39825
2019-08-17,2.23,2.007,16.7,17.7,1.50525
2019-08-18,2.03,1.827,16.25,17.25,1.37025
2019-08-19,8.25,7.425,16.67,17.67,5.56875
2019-08-20,1.04,0.936,16.59,17.59,0.702
2019-08-21,0.55,0.495,16.43,17.43,0.37125
2019-08-22,0.3,0.27,15.52,16.52,0.2025
2019-08-23,1.14,1.026,15.65,16.65,0.7695
2019-08-24,9.54,8.586,15.32,16.32,6.4395
2019-08-25,0.66,0.594,17.23,18.23,0.4455
2019-08-26,0,0,18.67,19.67,0
2019-08-27,0,0,20.08,21.08,0
2019-08-28,0,0,20.65,21.65,0
2019-08-29,0.04,0.036,21.6,22.6,0.027
2019-08-30,9.44,8.496,20.16,21.16,6.372
2019-08-31,1.03,0.927,17.17,18.17,0.69525
2019-09-01,0.01,0.01,18.5,19.5,0.0121468647151029
2019-09-02,13.6,13.6,19.42,20.42,16.51973601254
2019-09-03,1.56,1.56,14.69,15.69,1.89491089555606
2019-09-04,1.52,1.52,13.7,14.7,1.84632343669565
2019-09-05,1.6,1.6,14.65,15.65,1.94349835441647
2019-09-06,5.99,5.99,14.66,15.66,7.27597196434665
2019-09-07,0.29,0.29,12.56,13.56,0.352259076737985
2019-09-08,12.83,12.83,13.02,14.02,15.5844274294771
2019-09-09,2.33,2.33,13.24,14.24,2.83021947861898
2019-09-10,4.01,4.01,14.7,15.7,4.87089275075627
2019-09-11,0.37,0.37,16.94,17.94,0.449433994458808
2019-09-12,1.89,1.89,15.32,16.32,2.29575743115445
2019-09-13,0.79,0.79,15.05,16.05,0.959602312493131
2019-09-14,0.3,0.3,13.7,14.7,0.364405941453088
2019-09-15,0.29,0.29,12.24,13.24,0.352259076737985
2019-09-16,5.19,5.19,13.09,14.09,6.30422278713842
2019-09-17,0.96,0.96,10.83,11.83,1.16609901264988
2019-09-18,0.42,0.42,8.85,9.85,0.510168318034323
2019-09-19,0.92,0.92,9.02,10.02,1.11751155378947
2019-09-20,0.15,0.15,8.49,9.49,0.182202970726544
2019-09-21,0.42,0.42,9.39,10.39,0.510168318034323
2019-09-22,0.05,0.05,13.99,14.99,0.0607343235755146
2019-09-23,0.06,0.06,9.65,10.65,0.0728811882906176
2019-09-24,0.01,0.01,8.47,9.47,0.0121468647151029
2019-09-25,0,0,9.39,10.39,0
2019-09-26,0.03,0.03,9.61,10.61,0.0364405941453088
2019-09-27,0.01,0.01,9.39,10.39,0.0121468647151029
2019-09-28,0.12,0.12,9.96,10.96,0.145762376581235
2019-09-29,22.08,22.08,11.35,12.35,26.8202772909473
2019-09-30,5.28,5.28,10.27,11.27,6.41354456957435
2019-10-01,3.69,3.69,8.14,9.14,4.48219307987298
2019-10-02,0.41,0.41,6.89,7.89,0.49802145331922
2019-10-03,8.9,8.9,6.36,7.36,10.8107095964416
2019-10-04,3.09,3.09,5.48,6.48,3.7533811969668
2019-10-05,1.37,1.37,3.3,4.3,1.6641204659691
2019-10-06,0.1,0.1,2.22,3.22,0.121468647151029
2019-10-07,0.03,0.03,2.14,3.14,0.0364405941453088
2019-10-08,0.01,0.01,1.88,2.88,0.0121468647151029
2019-10-09,0.06,0.06,1.45,2.45,0.0728811882906176
2019-10-10,2.62,2.62,4.5,5.5,3.18247855535697
2019-10-11,0.47,0.47,7.13,8.13,0.570902641609838
2019-10-12,2.9,2.9,8.59,9.59,3.52259076737985
2019-10-13,2.46,2.46,9.36,10.36,2.98812871991532
2019-10-14,0.36,0.36,8.46,9.46,0.437287129743705
2019-10-15,21.29,21.29,7.26,8.26,25.8606749784541
2019-10-16,9.21,9.21,6.96,7.96,11.1872624026098
2019-10-17,1.5,1.5,8.3,9.3,1.82202970726544
2019-10-18,0.56,0.56,7.06,8.06,0.680224424045764
2019-10-19,2.78,2.78,8.92,9.92,3.37682839079861
2019-10-20,13.4,13.4,9.93,10.93,16.2767987182379
2019-10-21,16.56,16.56,8.08,9.08,20.1152079682104
2019-10-22,1.69,1.69,6.22,7.22,2.05282013685239
2019-10-23,0.1,0.1,8.79,9.79,0.121468647151029
2019-10-24,0.02,0.02,9.62,10.62,0.0242937294302059
2019-10-25,0.05,0.05,10.15,11.15,0.0607343235755146
2019-10-26,0.25,0.25,10.75,11.75,0.303671617877573
2019-10-27,19.47,19.47,5.16,6.16,23.6499456003054
2019-10-28,11.06,11.06,3.04,4.04,13.4344323749038
2019-10-29,0.62,0.62,0.78,1.78,0.753105612336382
2019-10-30,0,0,1.22,2.22,0
2019-10-31,0.01,0.01,-0.28,0.72,0.0121468647151029
2019-11-01,0,0,0.48,1.48,0
2019-11-02,0.02,0.022,-0.04,0.96,0.0267231023732264
2019-11-03,0.18,0.198,2.59,3.59,0.240507921359038
2019-11-04,0.03,0.033,1.4,2.4,0.0400846535598397
2019-11-05,0,0,0.37,1.37,0
2019-11-06,0,0,-0.4,0.6,0
2019-11-07,0,0,-1.09,-0.0900000000000001,0
2019-11-08,0.72,0.792,-0.84,0.16,0.962031685436152
2019-11-09,6.78,7.458,1.06,2.06,9.05913170452376
2019-11-10,3.49,3.839,1.58,2.58,4.66318136412801
2019-11-11,3.33,3.663,-1.37,-0.37,4.4493965451422
2019-11-12,0.88,0.968,0.01,1.01,1.17581650442196
2019-11-13,4.7,5.17,3.09,4.09,6.27992905770821
2019-11-14,1.61,1.771,3.02,4.02,2.15120974104473
2019-11-15,3.58,3.938,2.64,3.64,4.78343532480753
2019-11-16,0.27,0.297,2.45,3.45,0.360761882038557
2019-11-17,7.38,8.118,4.73,5.73,9.86082477572056
2019-11-18,2.37,2.607,6.64,7.64,3.16668763122733
2019-11-19,0.13,0.143,5.97,6.97,0.173700165425972
2019-11-20,4.36,4.796,6.57,7.57,5.82563631736337
2019-11-21,0.46,0.506,5.71,6.71,0.614631354584208
2019-11-22,1.86,2.046,6.18,7.18,2.48524852071006
2019-11-23,4.26,4.686,4.68,5.68,5.69202080549723
2019-11-24,1.6,1.76,4.06,5.06,2.13784818985812
2019-11-25,0.2,0.22,2.95,3.95,0.267231023732264
2019-11-26,0.38,0.418,2.25,3.25,0.507738945091302
2019-11-27,2.74,3.014,3.39,4.39,3.66106502513202
2019-11-28,10.64,11.704,3.85,4.85,14.2166904625565
2019-11-29,19.71,21.681,3.71,4.71,26.3356173888147
2019-11-30,14.14,15.554,-2.77,-1.77,18.8932333778711
2019-12-01,0.59,0.649,-4.1,-3.1,0.78833152001018
2019-12-02,0.01,0.011,-5,-4,0.0133615511866132
2019-12-03,0.01,0.011,-5.69,-4.69,0.0133615511866132
2019-12-04,1.41,1.551,-2.46,-1.46,1.88397871731246
2019-12-05,0.16,0.176,1.5,2.5,0.213784818985812
2019-12-06,0,0,5.27,6.27,0
2019-12-07,11.72,12.892,4.86,5.86,15.6597379907107
2019-12-08,17.39,19.129,2.18,3.18,23.2357375135204
2019-12-09,7.46,8.206,1.28,2.28,9.96771718521346
2019-12-10,9.55,10.505,3.12,4.12,12.7602813832156
2019-12-11,1.17,1.287,-3.73,-2.73,1.56330148883375
2019-12-12,4.46,4.906,2.22,3.22,5.9592518292295
2019-12-13,5.77,6.347,1.64,2.64,7.70961503467583
2019-12-14,1.65,1.815,1.74,2.74,2.20465594579118
2019-12-15,7.36,8.096,2.58,3.58,9.83410167334733
2019-12-16,2.08,2.288,2.41,3.41,2.77920264681555
2019-12-17,3.69,4.059,2.37,3.37,4.93041238786028
2019-12-18,0.96,1.056,3.73,4.73,1.28270891391487
2019-12-19,17.13,18.843,0.51,1.51,22.8883371826684
2019-12-20,1.4,1.54,-0.65,0.35,1.87061716612585
2019-12-21,0.28,0.308,3.17,4.17,0.37412343322517
2019-12-22,0.86,0.946,4.42,5.42,1.14909340204874
2019-12-23,6,6.6,3.77,4.77,8.01693071196793
2019-12-24,0.58,0.638,2.43,3.43,0.774969968823567
2019-12-25,0.8,0.88,1.78,2.78,1.06892409492906
2019-12-26,1.06,1.166,1.73,2.73,1.416324425781
2019-12-27,0.83,0.913,-0.42,0.58,1.1090087484889
2019-12-28,0.13,0.143,-1.74,-0.74,0.173700165425972
2019-12-29,0.25,0.275,-2.47,-1.47,0.334038779665331
2019-12-30,0.13,0.143,2.95,3.95,0.173700165425972
2019-12-31,0.01,0.011,6.43,7.43,0.0133615511866132
2020-01-01,0.06,0.066,2.95,3.95,0.0801693071196793
2020-01-02,0,0,2.89,3.89,0
2020-01-03,0,0,5.08,6.08,0
2020-01-04,0.17,0.187,5.08,6.08,0.227146370172425
2020-01-05,0.02,0.022,1.54,2.54,0.0267231023732264
