"Date","OriginalPrecipitation","DeltaShiftPrecipitation","OriginalTemperature","DeltaShiftTemperature","ScenarioPrecipitation"
2017-04-23,0.48,0.504,5.43,6.43,0.504
2017-04-24,0.72,0.756,4.26,5.26,0.756
2017-04-25,4.74,4.977,2.7,3.7,4.977
2017-04-26,9.95,10.4475,2.37,3.37,10.4475
2017-04-27,3.67,3.8535,3.91,4.91,3.8535
2017-04-28,1.3,1.365,4.25,5.25,1.365
2017-04-29,0.4,0.42,4.84,5.84,0.42
2017-04-30,0.39,0.4095,4.39,5.39,0.4095
2017-05-01,0.16,0.168,5.7,6.7,0.168
2017-05-02,0.01,0.0105,8.7,9.7,0.0105
2017-05-03,0,0,9.76,10.76,0
2017-05-04,0,0,8.71,9.71,0
2017-05-05,0,0,7.35,8.35,0
2017-05-06,0,0,11.7,12.7,0
2017-05-07,0,0,10.85,11.85,0
2017-05-08,0.11,0.1155,6.96,7.96,0.1155
2017-05-09,1.7,1.785,3.3,4.3,1.785
2017-05-10,1.46,1.533,2.53,3.53,1.533
2017-05-11,0.7,0.735,2.26,3.26,0.735
2017-05-12,0.28,0.294,3.58,4.58,0.294
2017-05-13,0.04,0.042,5.43,6.43,0.042
2017-05-14,0.02,0.021,8.03,9.03,0.021
2017-05-15,0.62,0.651,10.42,11.42,0.651
2017-05-16,0.35,0.3675,6.13,7.13,0.3675
2017-05-17,0.01,0.0105,8.89,9.89,0.0105
2017-05-18,10.45,10.9725,9.8,10.8,10.9725
2017-05-19,0.73,0.7665,16.84,17.84,0.7665
2017-05-20,0.85,0.8925,18.89,19.89,0.8925
2017-05-21,2.34,2.457,13.9,14.9,2.457
2017-05-22,0.24,0.252,13.96,14.96,0.252
2017-05-23,0,0,13.92,14.92,0
2017-05-24,0.12,0.126,12.87,13.87,0.126
2017-05-25,0.01,0.0105,15.41,16.41,0.0105
2017-05-26,0.15,0.1575,14.92,15.92,0.1575
2017-05-27,0.03,0.0315,15.03,16.03,0.0315
2017-05-28,3.8,3.99,19.2,20.2,3.99
2017-05-29,1.53,1.6065,20.05,21.05,1.6065
2017-05-30,0.69,0.7245,15.28,16.28,0.7245
2017-05-31,14.22,14.931,12.11,13.11,12.9381282811183
2017-06-01,2.85,2.565,13.54,14.54,2.565
2017-06-02,0.18,0.162,10.8,11.8,0.162
2017-06-03,0.01,0.009,10.85,11.85,0.009
2017-06-04,0.65,0.585,10.61,11.61,0.585
2017-06-05,1.54,1.386,12.92,13.92,1.386
2017-06-06,10.36,9.324,13.65,14.65,9.324
2017-06-07,1.07,0.963,15.6,16.6,0.963
2017-06-08,6.41,5.769,13.72,14.72,5.769
2017-06-09,5.78,5.202,13.49,14.49,5.202
2017-06-10,0.69,0.621,14.76,15.76,0.621
2017-06-11,6.18,5.562,16.13,17.13,5.562
2017-06-12,1.81,1.629,15.88,16.88,1.629
2017-06-13,14.2,12.78,15.15,16.15,8.16663599408597
2017-06-14,3.4,3.06,13.66,14.66,3.06
2017-06-15,0.21,0.189,16.74,17.74,0.189
2017-06-16,0.68,0.612,17.97,18.97,0.612
2017-06-17,0.45,0.405,17.53,18.53,0.405
2017-06-18,0.54,0.486,18.49,19.49,0.486
2017-06-19,0.05,0.045,20.61,21.61,0.045
2017-06-20,0.34,0.306,19.28,20.28,0.306
2017-06-21,9.87,8.883,15.61,16.61,8.883
2017-06-22,0.76,0.684,14.5,15.5,0.684
2017-06-23,0.04,0.036,13.93,14.93,0.036
2017-06-24,1.21,1.089,14.94,15.94,1.089
2017-06-25,8.28,7.452,15.12,16.12,7.452
2017-06-26,1.47,1.323,14.49,15.49,1.323
2017-06-27,5.11,4.599,14.38,15.38,4.599
2017-06-28,0.42,0.378,13.38,14.38,0.378
2017-06-29,0,0,14.89,15.89,0
2017-06-30,0,0,14.69,15.69,0
2017-07-01,0,0,17.41,18.41,0
2017-07-02,0.01,0.009,17.76,18.76,0.009
2017-07-03,0.09,0.081,18.2,19.2,0.081
2017-07-04,8.03,7.227,15.59,16.59,7.227
2017-07-05,4.8,4.32,13.93,14.93,4.32
2017-07-06,0.29,0.261,14.5,15.5,0.261
2017-07-07,0.01,0.009,15.36,16.36,0.009
2017-07-08,0.01,0.009,17.86,18.86,0.009
2017-07-09,0.89,0.801,17.01,18.01,0.801
2017-07-10,1.15,1.035,17.84,18.84,1.035
2017-07-11,0.07,0.063,18.46,19.46,0.063
2017-07-12,4.31,3.879,17.45,18.45,3.879
2017-07-13,0.51,0.459,18.06,19.06,0.459
2017-07-14,0.19,0.171,15.72,16.72,0.171
2017-07-15,0.17,0.153,16.11,17.11,0.153
2017-07-16,0.19,0.171,18.16,19.16,0.171
2017-07-17,0.69,0.621,16.94,17.94,0.621
2017-07-18,1.43,1.287,17.1,18.1,1.287
2017-07-19,0.21,0.189,17.24,18.24,0.189
2017-07-20,0.01,0.009,16.38,17.38,0.009
2017-07-21,0.1,0.09,16.91,17.91,0.09
2017-07-22,0.01,0.009,16.95,17.95,0.009
2017-07-23,1.02,0.918,17.86,18.86,0.918
2017-07-24,0.57,0.513,17.19,18.19,0.513
2017-07-25,0.17,0.153,17.19,18.19,0.153
2017-07-26,0.89,0.801,17.23,18.23,0.801
2017-07-27,0.78,0.702,17.22,18.22,0.702
2017-07-28,1.11,0.999,18.42,19.42,0.999
2017-07-29,2.52,2.268,17.35,18.35,2.268
2017-07-30,1.24,1.116,17.84,18.84,1.116
2017-07-31,1.39,1.251,18.75,19.75,1.251
2017-08-01,0.16,0.144,18.91,19.91,0.144
2017-08-02,0.15,0.135,19.04,20.04,0.135
2017-08-03,0.36,0.324,18.37,19.37,0.324
2017-08-04,0.47,0.423,18.41,19.41,0.423
2017-08-05,2.88,2.592,17.57,18.57,2.592
2017-08-06,3.82,3.438,16.78,17.78,3.438
2017-08-07,10.35,9.315,15.14,16.14,9.315
2017-08-08,0.85,0.765,16.43,17.43,0.765
2017-08-09,0.04,0.036,18.27,19.27,0.036
2017-08-10,2.31,2.079,18,19,2.079
2017-08-11,1.8,1.62,18.12,19.12,1.62
2017-08-12,0.12,0.108,19.21,20.21,0.108
2017-08-13,3.28,2.952,17.07,18.07,2.952
2017-08-14,16.3,14.67,13.89,14.89,12.4436743113686
2017-08-15,1,0.9,15.58,16.58,0.9
2017-08-16,0,0,16.01,17.01,0
2017-08-17,6.02,5.418,16.54,17.54,5.418
2017-08-18,0.41,0.369,17,18,0.369
2017-08-19,6.8,6.12,16.11,17.11,6.12
2017-08-20,22.26,20.034,15.95,16.95,24.1146573168243
2017-08-21,1.5,1.35,15.61,16.61,1.35
2017-08-22,0.56,0.504,14.7,15.7,0.504
2017-08-23,0.27,0.243,14.19,15.19,0.243
2017-08-24,0.5,0.45,14.01,15.01,0.45
2017-08-25,1.37,1.233,15.4,16.4,1.233
2017-08-26,14.92,13.428,12.37,13.37,9.57116576634291
2017-08-27,0.73,0.657,13.09,14.09,0.657
2017-08-28,0.01,0.009,12.57,13.57,0.009
2017-08-29,0.05,0.045,13.83,14.83,0.045
2017-08-30,0.03,0.027,17.34,18.34,0.027
2017-08-31,2.42,2.178,17.24,18.24,2.178
2017-09-01,37.65,37.65,12.49,13.49,54.4174462225918
2017-09-02,2.62,2.62,14.06,15.06,2.62
2017-09-03,6.26,6.26,12.53,13.53,6.26
2017-09-04,1.48,1.48,13.11,14.11,1.48
2017-09-05,14.47,14.47,12.29,13.29,12.0712912791765
2017-09-06,1.1,1.1,13.32,14.32,1.1
2017-09-07,0.18,0.18,11.95,12.95,0.18
2017-09-08,0.17,0.17,11.11,12.11,0.17
2017-09-09,0.18,0.18,11.42,12.42,0.18
2017-09-10,12.71,12.71,13.28,14.28,7.94030573361507
2017-09-11,2.29,2.29,13.97,14.97,2.29
2017-09-12,1.35,1.35,14.13,15.13,1.35
2017-09-13,7.25,7.25,14.19,15.19,7.25
2017-09-14,1.12,1.12,12.92,13.92,1.12
2017-09-15,10.97,10.97,11.34,12.34,10.97
2017-09-16,2.81,2.81,11.89,12.89,2.81
2017-09-17,0.43,0.43,11.64,12.64,0.43
2017-09-18,0.02,0.02,10.88,11.88,0.02
2017-09-19,0.71,0.71,10.13,11.13,0.71
2017-09-20,3.41,3.41,9.47,10.47,3.41
2017-09-21,1.06,1.06,8.32,9.32,1.06
2017-09-22,8.15,8.15,10.5,11.5,8.15
2017-09-23,0.89,0.89,12.1,13.1,0.89
2017-09-24,1.18,1.18,13.61,14.61,1.18
2017-09-25,0.15,0.15,13.97,14.97,0.15
2017-09-26,0.07,0.07,12.84,13.84,0.07
2017-09-27,0.02,0.02,12.52,13.52,0.02
2017-09-28,0.03,0.03,12.7,13.7,0.03
2017-09-29,0.05,0.05,13.05,14.05,0.05
2017-09-30,0.51,0.51,11.81,12.81,0.51
2017-10-01,0.42,0.42,11.03,12.03,0.42
2017-10-02,0.15,0.15,11.23,12.23,0.15
2017-10-03,10.13,10.13,11.75,12.75,10.13
2017-10-04,6.08,6.08,11.46,12.46,6.08
2017-10-05,2.03,2.03,10.01,11.01,2.03
2017-10-06,0.57,0.57,8.52,9.52,0.57
2017-10-07,0.75,0.75,8.63,9.63,0.75
2017-10-08,5.9,5.9,5.09,6.09,5.9
2017-10-09,6.01,6.01,5.79,6.79,6.01
2017-10-10,18.38,18.38,7.68,8.68,20.5157601782349
2017-10-11,1.41,1.41,7.2,8.2,1.41
2017-10-12,0.54,0.54,6.7,7.7,0.54
2017-10-13,18.24,18.24,9.63,10.63,20.1325814136205
2017-10-14,3.05,3.05,7.06,8.06,3.05
2017-10-15,9.99,9.99,10.51,11.51,9.99
2017-10-16,0.45,0.45,10.46,11.46,0.45
2017-10-17,0.18,0.18,12.72,13.72,0.18
2017-10-18,5.12,5.12,10.63,11.63,5.12
2017-10-19,5.28,5.28,7.4,8.4,5.28
2017-10-20,0.22,0.22,4.08,5.08,0.22
2017-10-21,0.01,0.01,2.67,3.67,0.01
2017-10-22,0.02,0.02,3.82,4.82,0.02
2017-10-23,0.01,0.01,3.58,4.58,0.01
2017-10-24,0.23,0.23,3.42,4.42,0.23
2017-10-25,0.07,0.07,2.94,3.94,0.07
2017-10-26,17.91,17.91,6.86,7.86,19.3721368344542
2017-10-27,1.22,1.22,5.19,6.19,1.22
2017-10-28,0.06,0.06,4.9,5.9,0.06
2017-10-29,8.39,8.39,5.38,6.38,8.39
2017-10-30,0.46,0.46,3.08,4.08,0.46
2017-10-31,0,0,2.03,3.03,0
2017-11-01,0.25,0.275,1.29,2.29,0.275
2017-11-02,3.27,3.597,3.81,4.81,3.597
2017-11-03,1.9,2.09,5.74,6.74,2.09
2017-11-04,0.07,0.077,2.38,3.38,0.077
2017-11-05,0.14,0.154,7.37,8.37,0.154
2017-11-06,0.14,0.154,7.67,8.67,0.154
2017-11-07,0.01,0.011,4.02,5.02,0.011
2017-11-08,0,0,0.98,1.98,0
2017-11-09,0.02,0.022,0.88,1.88,0.022
2017-11-10,1.05,1.155,4.73,5.73,1.155
2017-11-11,0.46,0.506,3.93,4.93,0.506
2017-11-12,21.78,23.958,3.38,4.38,31.5303067638755
2017-11-13,1.62,1.782,0.55,1.55,1.782
2017-11-14,0.01,0.011,-1.25,-0.25,0.011
2017-11-15,0.34,0.374,-1.77,-0.77,0.374
2017-11-16,0.37,0.407,-0.14,0.86,0.407
2017-11-17,1.12,1.232,0.27,1.27,1.232
2017-11-18,0.53,0.583,3.55,4.55,0.583
2017-11-19,3.52,3.872,3.15,4.15,3.872
2017-11-20,1.35,1.485,-0.67,0.33,1.485
2017-11-21,0.45,0.495,-1.49,-0.49,0.495
2017-11-22,1.04,1.144,-2.33,-1.33,1.144
2017-11-23,2.29,2.519,-0.87,0.13,2.519
2017-11-24,14.51,15.961,5.56,6.56,14.90917706648
2017-11-25,0.93,1.023,3.31,4.31,1.023
2017-11-26,0.01,0.011,0,1,0.011
2017-11-27,0.14,0.154,0.7,1.7,0.154
2017-11-28,5.66,6.226,2.1,3.1,6.226
2017-11-29,13.3,14.63,2.39,3.39,12.3509021282108
2017-11-30,5.34,5.874,2.45,3.45,5.874
2017-12-01,0.48,0.528,1.02,2.02,0.528
2017-12-02,0.92,1.012,0.33,1.33,1.012
2017-12-03,0.06,0.066,-0.18,0.82,0.066
2017-12-04,0.43,0.473,1.74,2.74,0.473
2017-12-05,0.03,0.033,-1.75,-0.75,0.033
2017-12-06,0.39,0.429,-2.53,-1.53,0.429
2017-12-07,0.18,0.198,-2.65,-1.65,0.198
2017-12-08,9.34,10.274,3.28,4.28,10.274
2017-12-09,0.56,0.616,3.6,4.6,0.616
2017-12-10,0.1,0.11,1.09,2.09,0.11
2017-12-11,1.97,2.167,-0.85,0.15,2.167
2017-12-12,0.52,0.572,-1.99,-0.99,0.572
2017-12-13,11.97,13.167,-1,0,9.02192274730754
2017-12-14,1.2,1.32,-1.58,-0.58,1.32
2017-12-15,10.06,11.066,0.8,1.8,11.066
2017-12-16,5.56,6.116,0.21,1.21,6.116
2017-12-17,3.25,3.575,-0.06,0.94,3.575
2017-12-18,0.21,0.231,-7.65,-6.65,0.231
2017-12-19,2.01,2.211,-1.8,-0.8,2.211
2017-12-20,0.19,0.209,-4.26,-3.26,0.209
2017-12-21,0.28,0.308,1.98,2.98,0.308
2017-12-22,0.06,0.066,-1.71,-0.71,0.066
2017-12-23,0.01,0.011,-2.39,-1.39,0.011
2017-12-24,1.77,1.947,1.39,2.39,1.947
2017-12-25,0.2,0.22,-1.76,-0.76,0.22
2017-12-26,4.29,4.719,0.38,1.38,4.719
2017-12-27,9.32,10.252,1.42,2.42,10.252
2017-12-28,0.93,1.023,2.2,3.2,1.023
2017-12-29,7.31,8.041,2.96,3.96,8.041
2017-12-30,2,2.2,1.68,2.68,2.2
2017-12-31,0.43,0.473,0.62,1.62,0.473
2018-01-01,3.89,4.279,0.57,1.57,4.279
2018-01-02,3.38,3.718,1.49,2.49,3.718
2018-01-03,2.53,2.783,2.19,3.19,2.783
2018-01-04,0.69,0.759,1.85,2.85,0.759
2018-01-05,3.71,4.081,1.41,2.41,4.081
2018-01-06,3.24,3.564,0.06,1.06,3.564
2018-01-07,0.2,0.22,-3.82,-2.82,0.22
2018-01-08,0.01,0.011,-3.74,-2.74,0.011
2018-01-09,0,0,-2.57,-1.57,0
2018-01-10,0.01,0.011,-2.82,-1.82,0.011
2018-01-11,0.03,0.033,-5.15,-4.15,0.033
2018-01-12,0.52,0.572,-1.71,-0.71,0.572
2018-01-13,0.79,0.869,-1.06,-0.0600000000000001,0.869
2018-01-14,0.29,0.319,-1.64,-0.64,0.319
2018-01-15,0.72,0.792,-1.41,-0.41,0.792
2018-01-16,1.32,1.452,-1.37,-0.37,1.452
2018-01-17,6.28,6.908,0.21,1.21,6.908
2018-01-18,6.36,6.996,-2.69,-1.69,6.996
2018-01-19,1.13,1.243,-4.91,-3.91,1.243
2018-01-20,0.44,0.484,-7,-6,0.484
2018-01-21,0.74,0.814,-6.35,-5.35,0.814
2018-01-22,0.07,0.077,-9.56,-8.56,0.077
2018-01-23,0.27,0.297,-4.93,-3.93,0.297
2018-01-24,0.87,0.957,-3.86,-2.86,0.957
2018-01-25,12.25,13.475,3,4,9.65197195416994
2018-01-26,0.78,0.858,4.11,5.11,0.858
2018-01-27,0.27,0.297,2.98,3.98,0.297
2018-01-28,0.8,0.88,-1.47,-0.47,0.88
2018-01-29,7.88,8.668,0.57,1.57,8.668
2018-01-30,2.96,3.256,0.1,1.1,3.256
2018-01-31,0.71,0.781,-1.9,-0.9,0.781
2018-02-01,7.44,8.184,-0.14,0.86,8.184
2018-02-02,4.65,5.115,0.02,1.02,5.115
2018-02-03,4.3,4.73,-3.51,-2.51,4.73
2018-02-04,0.71,0.781,-3.51,-2.51,0.781
2018-02-05,0.78,0.858,-5.01,-4.01,0.858
2018-02-06,0.05,0.055,-11.26,-10.26,0.055
2018-02-07,0.18,0.198,-9.21,-8.21,0.198
2018-02-08,0.14,0.154,-8.27,-7.27,0.154
2018-02-09,0.16,0.176,-3.7,-2.7,0.176
2018-02-10,0.02,0.022,-2.68,-1.68,0.022
2018-02-11,0.41,0.451,-3.19,-2.19,0.451
2018-02-12,0.57,0.627,-2.14,-1.14,0.627
2018-02-13,6.13,6.743,0.64,1.64,6.743
2018-02-14,2.95,3.245,-0.37,0.63,3.245
2018-02-15,0.29,0.319,-1.17,-0.17,0.319
2018-02-16,0.13,0.143,-1.39,-0.39,0.143
2018-02-17,1.73,1.903,-1.21,-0.21,1.903
2018-02-18,0.37,0.407,-2.16,-1.16,0.407
2018-02-19,1.96,2.156,-1.73,-0.73,2.156
2018-02-20,1.87,2.057,-3.33,-2.33,2.057
2018-02-21,0.6,0.66,-6.03,-5.03,0.66
2018-02-22,0.23,0.253,-8.3,-7.3,0.253
2018-02-23,0.39,0.429,-5.62,-4.62,0.429
2018-02-24,1.5,1.65,-4.98,-3.98,1.65
2018-02-25,0.24,0.264,-7.16,-6.16,0.264
2018-02-26,0.73,0.803,-7.15,-6.15,0.803
2018-02-27,0.81,0.891,-7.53,-6.53,0.891
2018-02-28,0.97,1.067,-11.41,-10.41,1.067
2018-03-01,0.71,0.7455,-11.53,-10.53,0.7455
2018-03-02,0.2,0.21,-9.02,-8.02,0.21
2018-03-03,0.02,0.021,-6.96,-5.96,0.021
2018-03-04,0.16,0.168,-6.93,-5.93,0.168
2018-03-05,0.79,0.8295,-5.55,-4.55,0.8295
2018-03-06,0.47,0.4935,-5.63,-4.63,0.4935
2018-03-07,0.49,0.5145,-2.87,-1.87,0.5145
2018-03-08,0.27,0.2835,-2.62,-1.62,0.2835
2018-03-09,4.51,4.7355,-2.69,-1.69,4.7355
2018-03-10,5.69,5.9745,-0.31,0.69,5.9745
2018-03-11,0.81,0.8505,-2.4,-1.4,0.8505
2018-03-12,0.64,0.672,-2.81,-1.81,0.672
2018-03-13,14.37,15.0885,0.97,1.97,13.2299385631369
2018-03-14,8.6,9.03,-0.16,0.84,9.03
2018-03-15,0.45,0.4725,-3.48,-2.48,0.4725
2018-03-16,0.19,0.1995,-7.07,-6.07,0.1995
2018-03-17,0.43,0.4515,-8.26,-7.26,0.4515
2018-03-18,0.06,0.063,-7.28,-6.28,0.063
2018-03-19,0,0,-4.51,-3.51,0
2018-03-20,0.72,0.756,-1.16,-0.16,0.756
2018-03-21,0.1,0.105,-3.87,-2.87,0.105
2018-03-22,0,0,-1.36,-0.36,0
2018-03-23,0.06,0.063,0.57,1.57,0.063
2018-03-24,0.01,0.0105,-0.11,0.89,0.0105
2018-03-25,0.12,0.126,1.3,2.3,0.126
2018-03-26,0.01,0.0105,2.7,3.7,0.0105
2018-03-27,1.38,1.449,-2.57,-1.57,1.449
2018-03-28,0.07,0.0735,-3.26,-2.26,0.0735
2018-03-29,0,0,-1.69,-0.69,0
2018-03-30,0.01,0.0105,-1.8,-0.8,0.0105
2018-03-31,0,0,-2.59,-1.59,0
2018-04-01,0,0,-0.43,0.57,0
2018-04-02,0.02,0.021,-0.5,0.5,0.021
2018-04-03,0.05,0.0525,-0.19,0.81,0.0525
2018-04-04,0.02,0.021,0.81,1.81,0.021
2018-04-05,6.47,6.7935,3.14,4.14,6.7935
2018-04-06,8.5,8.925,3.77,4.77,8.925
2018-04-07,8.94,9.387,3.22,4.22,9.387
2018-04-08,0.43,0.4515,3.27,4.27,0.4515
2018-04-09,0.01,0.0105,6.6,7.6,0.0105
2018-04-10,4.95,5.1975,2.35,3.35,5.1975
2018-04-11,0.42,0.441,2.52,3.52,0.441
2018-04-12,0,0,2.21,3.21,0
2018-04-13,0,0,3.34,4.34,0
2018-04-14,0,0,4.96,5.96,0
2018-04-15,0,0,7.4,8.4,0
2018-04-16,1.51,1.5855,7.04,8.04,1.5855
2018-04-17,0.3,0.315,7.86,8.86,0.315
2018-04-18,0.09,0.0945,8.54,9.54,0.0945
2018-04-19,1.1,1.155,9.37,10.37,1.155
2018-04-20,0.06,0.063,11.43,12.43,0.063
2018-04-21,0,0,14.59,15.59,0
2018-04-22,0.22,0.231,11.4,12.4,0.231
2018-04-23,0.02,0.021,9.05,10.05,0.021
2018-04-24,3.14,3.297,7.29,8.29,3.297
2018-04-25,0.71,0.7455,8.41,9.41,0.7455
2018-04-26,0.8,0.84,8.64,9.64,0.84
2018-04-27,2.55,2.6775,7.21,8.21,2.6775
2018-04-28,1.83,1.9215,7.05,8.05,1.9215
2018-04-29,0.97,1.0185,7.74,8.74,1.0185
2018-04-30,1.34,1.407,8.08,9.08,1.407
2018-05-01,0.92,0.966,7.35,8.35,0.966
2018-05-02,11.81,12.4005,6.98,7.98,7.4400299926455
2018-05-03,1.79,1.8795,8.33,9.33,1.8795
2018-05-04,5.88,6.174,7.11,8.11,6.174
2018-05-05,0.59,0.6195,8.95,9.95,0.6195
2018-05-06,0,0,11.83,12.83,0
2018-05-07,0,0,13.86,14.86,0
2018-05-08,0,0,15.55,16.55,0
2018-05-09,0,0,16.18,17.18,0
2018-05-10,0,0,15.32,16.32,0
2018-05-11,0.02,0.021,14.77,15.77,0.021
2018-05-12,0.01,0.0105,17.84,18.84,0.0105
2018-05-13,0.08,0.084,17.69,18.69,0.084
2018-05-14,0.01,0.0105,17.89,18.89,0.0105
2018-05-15,0,0,18.46,19.46,0
2018-05-16,0,0,19.65,20.65,0
2018-05-17,0,0,20.75,21.75,0
2018-05-18,0.05,0.0525,13.76,14.76,0.0525
2018-05-19,0.01,0.0105,13.39,14.39,0.0105
2018-05-20,0,0,15.73,16.73,0
2018-05-21,0,0,18.84,19.84,0
2018-05-22,0,0,19.53,20.53,0
2018-05-23,0,0,19.1,20.1,0
2018-05-24,0,0,16.97,17.97,0
2018-05-25,0,0,17.9,18.9,0
2018-05-26,0,0,19.31,20.31,0
2018-05-27,0,0,19.87,20.87,0
2018-05-28,0.01,0.0105,17.85,18.85,0.0105
2018-05-29,0,0,18.04,19.04,0
2018-05-30,0,0,21.62,22.62,0
2018-05-31,0,0,20.72,21.72,0
2018-06-01,0,0,18,19,0
2018-06-02,0,0,20.66,21.66,0
2018-06-03,0.02,0.018,23.18,24.18,0.018
2018-06-04,0.52,0.468,23.18,24.18,0.468
2018-06-05,0.06,0.054,19.13,20.13,0.054
2018-06-06,0,0,12.39,13.39,0
2018-06-07,0,0,13.3,14.3,0
2018-06-08,0.48,0.432,18.38,19.38,0.432
2018-06-09,0.05,0.045,17.58,18.58,0.045
2018-06-10,0.01,0.009,20.55,21.55,0.009
2018-06-11,0,0,23.32,24.32,0
2018-06-12,8.04,7.236,18.22,19.22,7.236
2018-06-13,1.19,1.071,16.06,17.06,1.071
2018-06-14,1.01,0.909,15.71,16.71,0.909
2018-06-15,4.6,4.14,16.87,17.87,4.14
2018-06-16,0.32,0.288,17.78,18.78,0.288
2018-06-17,0.03,0.027,17.09,18.09,0.027
2018-06-18,4.94,4.446,16.63,17.63,4.446
2018-06-19,1.31,1.179,15.87,16.87,1.179
2018-06-20,0.61,0.549,16.91,17.91,0.549
2018-06-21,1.66,1.494,14.21,15.21,1.494
2018-06-22,15.39,13.851,11.08,12.08,10.5969403422864
2018-06-23,20.46,18.414,12.29,13.29,20.6458976371337
2018-06-24,0.9,0.81,13.79,14.79,0.81
2018-06-25,0.17,0.153,15.27,16.27,0.153
2018-06-26,0.05,0.045,17.01,18.01,0.045
2018-06-27,0.01,0.009,17.95,18.95,0.009
2018-06-28,0.01,0.009,21.32,22.32,0.009
2018-06-29,0.88,0.792,22.59,23.59,0.792
2018-06-30,0.37,0.333,15.2,16.2,0.333
2018-07-01,0.14,0.126,14.16,15.16,0.126
2018-07-02,0.01,0.009,14.86,15.86,0.009
2018-07-03,0,0,16.53,17.53,0
2018-07-04,0.02,0.018,19.14,20.14,0.018
2018-07-05,0,0,19.5,20.5,0
2018-07-06,0,0,19.1,20.1,0
2018-07-07,0.08,0.072,20.98,21.98,0.072
2018-07-08,1.23,1.107,19.24,20.24,1.107
2018-07-09,0.08,0.072,19.94,20.94,0.072
2018-07-10,0.06,0.054,18.89,19.89,0.054
2018-07-11,0.02,0.018,20.88,21.88,0.018
2018-07-12,0.14,0.126,20.75,21.75,0.126
2018-07-13,0.06,0.054,20.61,21.61,0.054
2018-07-14,0.07,0.063,22.38,23.38,0.063
2018-07-15,2.11,1.899,23.24,24.24,1.899
2018-07-16,0.22,0.198,25.17,26.17,0.198
2018-07-17,0,0,26.07,27.07,0
2018-07-18,0,0,25.65,26.65,0
2018-07-19,0,0,25.54,26.54,0
2018-07-20,0.09,0.081,24.63,25.63,0.081
2018-07-21,1.3,1.17,24.15,25.15,1.17
2018-07-22,1.65,1.485,22.82,23.82,1.485
2018-07-23,0.15,0.135,20.63,21.63,0.135
2018-07-24,0.34,0.306,21.18,22.18,0.306
2018-07-25,0.02,0.018,24.73,25.73,0.018
2018-07-26,0,0,26.3,27.3,0
2018-07-27,0.02,0.018,26.94,27.94,0.018
2018-07-28,0.21,0.189,25.25,26.25,0.189
2018-07-29,6.97,6.273,23.09,24.09,6.273
2018-07-30,27.56,24.804,22.38,23.38,32.9258845771648
2018-07-31,17.75,15.975,22.08,23.08,14.9570274385722
2018-08-01,2.48,2.232,23.36,24.36,2.232
2018-08-02,0.6,0.54,24.77,25.77,0.54
2018-08-03,3.64,3.276,23.31,24.31,3.276
2018-08-04,0.28,0.252,22.83,23.83,0.252
2018-08-05,9.34,8.406,20.1,21.1,8.406
2018-08-06,12.46,11.214,19.13,20.13,5.28964743702373
2018-08-07,0.98,0.882,17.59,18.59,0.882
2018-08-08,0.27,0.243,19.05,20.05,0.243
2018-08-09,0.24,0.216,23.51,24.51,0.216
2018-08-10,2.74,2.466,22.73,23.73,2.466
2018-08-11,0.95,0.855,21.75,22.75,0.855
2018-08-12,0.35,0.315,17.96,18.96,0.315
2018-08-13,11.48,10.332,14.39,15.39,10.332
2018-08-14,1.02,0.918,15.45,16.45,0.918
2018-08-15,0.63,0.567,15.71,16.71,0.567
2018-08-16,0.17,0.153,16.66,17.66,0.153
2018-08-17,0.31,0.279,19.41,20.41,0.279
2018-08-18,8.8,7.92,19.34,20.34,7.92
2018-08-19,0.92,0.828,17.28,18.28,0.828
2018-08-20,0.02,0.018,17.88,18.88,0.018
2018-08-21,1.37,1.233,15.09,16.09,1.233
2018-08-22,0.14,0.126,14.56,15.56,0.126
2018-08-23,0.01,0.009,16.84,17.84,0.009
2018-08-24,0.83,0.747,19.49,20.49,0.747
2018-08-25,5.27,4.743,16.97,17.97,4.743
2018-08-26,1.02,0.918,14.37,15.37,0.918
2018-08-27,1.86,1.674,13.35,14.35,1.674
2018-08-28,0.66,0.594,13.71,14.71,0.594
2018-08-29,8.35,7.515,15.23,16.23,7.515
2018-08-30,0.6,0.54,15.9,16.9,0.54
2018-08-31,1.9,1.71,16.16,17.16,1.71
2018-09-01,8.56,8.56,13.63,14.63,8.56
2018-09-02,0.8,0.8,14.9,15.9,0.8
2018-09-03,0.01,0.01,16.06,17.06,0.01
2018-09-04,0,0,16.44,17.44,0
2018-09-05,0.08,0.08,16.68,17.68,0.08
2018-09-06,0.53,0.53,16.05,17.05,0.53
2018-09-07,5.46,5.46,15.33,16.33,5.46
2018-09-08,0.43,0.43,16.48,17.48,0.43
2018-09-09,9.3,9.3,15.87,16.87,9.3
2018-09-10,0.9,0.9,15.05,16.05,0.9
2018-09-11,6.02,6.02,14.76,15.76,6.02
2018-09-12,6.87,6.87,12.95,13.95,6.87
2018-09-13,1.12,1.12,13.82,14.82,1.12
2018-09-14,0.03,0.03,12.89,13.89,0.03
2018-09-15,0.49,0.49,13.21,14.21,0.49
2018-09-16,1.05,1.05,12.94,13.94,1.05
2018-09-17,0.36,0.36,11.69,12.69,0.36
2018-09-18,8.42,8.42,13.32,14.32,8.42
2018-09-19,0.58,0.58,15.01,16.01,0.58
